transaction_date,asset_tag,machine_type,cluster,anomaly_score,고장표시참고율,temp_bearing_degC,temp_motor_degC,vibration_h_mms,vibration_v_mms,oil_pressure_bar,load_pct,shaft_rpm,power_consumption_kw
2022-07-28,AST-1041,CNC Lathe,1,1.9024494480357863,0.1,69.5,69.4,4.604,3.607,3.81,85.2,1817,14.38
2022-07-29,AST-1041,CNC Lathe,1,1.6055937917778087,0.0,69.6,72.7,4.455,3.515,3.86,84.5,1803,16.49
2022-07-30,AST-1041,CNC Lathe,0,2.2493520373776845,0.0,66.0,69.2,4.664,3.46,3.92,67.0,1695,11.14
2022-07-31,AST-1041,CNC Lathe,0,2.4883201564806265,0.0,68.3,66.6,4.692,3.599,3.81,67.6,1683,14.07
2022-08-01,AST-1041,CNC Lathe,1,2.1408646072889255,0.15,71.2,71.0,4.777,3.732,3.88,83.4,1817,14.84
2022-08-02,AST-1041,CNC Lathe,1,1.8124289884346125,0.1,68.6,69.2,4.75,3.4,3.92,84.8,1771,17.08
2022-08-03,AST-1041,CNC Lathe,1,2.0819136671410274,0.35,70.8,69.3,4.333,3.108,3.77,89.4,1795,16.25
2022-08-04,AST-1041,CNC Lathe,0,1.8663480079746426,0.05,67.8,70.5,4.686,3.552,3.82,75.3,1772,12.67
2022-08-05,AST-1041,CNC Lathe,1,2.1831704873073465,0.1,69.0,67.6,4.794,3.777,3.64,83.4,1817,16.46
2022-08-06,AST-1041,CNC Lathe,0,2.3449753065281147,0.0,70.1,69.3,4.771,3.345,3.7,68.6,1740,13.82
2022-08-07,AST-1041,CNC Lathe,0,2.343184567264585,0.0,67.7,67.6,4.995,3.707,3.73,69.0,1699,12.05
2022-08-08,AST-1041,CNC Lathe,1,1.6664009240936808,0.1,70.3,69.8,4.211,3.109,3.81,83.0,1789,15.08
2022-08-09,AST-1041,CNC Lathe,2,1.3089779793087448,0.2,67.0,70.0,10.765,8.157,3.91,78.1,1804,13.73
2022-08-10,AST-1041,CNC Lathe,1,2.592636560285063,0.0,72.2,71.4,4.479,3.358,3.51,85.4,1800,15.71
2022-08-11,AST-1041,CNC Lathe,1,2.6474048125277148,0.25,71.2,70.0,4.767,3.466,3.55,90.3,1793,16.79
2022-08-12,AST-1041,CNC Lathe,1,1.8101838834410078,0.15,69.1,70.6,4.592,3.693,3.87,78.9,1792,14.32
2022-08-13,AST-1041,CNC Lathe,0,2.416110103933896,0.0,69.3,68.5,4.436,3.219,3.69,71.0,1691,11.68
2022-08-14,AST-1041,CNC Lathe,0,2.348056771579234,0.0,66.5,65.8,4.702,3.468,3.89,66.9,1695,11.9
2022-08-15,AST-1041,CNC Lathe,1,2.0826926179998897,0.1,71.3,70.1,4.377,2.964,3.7,84.1,1805,16.11
2022-08-16,AST-1041,CNC Lathe,1,1.6474692611437192,0.05,69.2,71.9,4.351,3.121,3.71,80.6,1814,14.74
2022-08-17,AST-1041,CNC Lathe,1,1.599241224334557,0.1,69.6,72.7,4.386,3.393,3.78,83.1,1815,15.11
2022-08-18,AST-1041,CNC Lathe,2,2.83096232969983,0.15,69.8,72.1,8.351,6.327,3.71,88.8,1801,15.69
2022-08-19,AST-1041,CNC Lathe,1,1.9750392105414136,0.15,69.4,68.9,4.376,3.402,3.58,86.3,1815,15.48
2022-08-20,AST-1041,CNC Lathe,0,2.33388743691565,0.0,69.7,69.6,4.524,3.504,3.79,74.1,1716,14.83
2022-08-21,AST-1041,CNC Lathe,0,2.0834888779044327,0.0,69.0,69.8,4.473,3.772,3.9,72.1,1701,12.43
2022-08-22,AST-1041,CNC Lathe,1,2.167018898881908,0.2,70.9,71.7,4.482,3.212,3.6,85.8,1791,16.45
2022-08-23,AST-1041,CNC Lathe,1,2.707958014618734,0.3,70.5,72.5,4.953,3.391,3.37,90.4,1801,16.76
2022-08-24,AST-1041,CNC Lathe,1,2.287210237702346,0.15,70.7,71.1,4.666,3.289,3.48,85.8,1788,16.07
2022-08-25,AST-1041,CNC Lathe,1,2.085387339400738,0.0,69.7,70.7,4.963,3.582,3.62,87.2,1816,15.54
2022-08-26,AST-1041,CNC Lathe,1,2.698744331247231,0.15,72.5,69.3,4.603,3.257,3.57,83.2,1781,15.12
2022-08-27,AST-1041,CNC Lathe,0,2.353262548181234,0.0,66.5,65.1,4.466,3.368,3.78,68.2,1683,12.62
2022-08-28,AST-1041,CNC Lathe,0,2.442575614531409,0.0,69.6,68.1,4.3,3.476,4.08,65.6,1709,11.71
2022-08-29,AST-1041,CNC Lathe,1,2.861795801067832,0.05,71.9,71.2,4.706,3.837,3.47,87.7,1774,16.5
2022-08-30,AST-1041,CNC Lathe,1,1.7220592167229307,0.1,68.5,70.6,4.796,3.698,3.78,80.1,1781,15.19
2022-08-31,AST-1041,CNC Lathe,1,3.031037205674539,0.15,72.9,68.8,4.598,3.877,4.01,87.0,1792,17.83
2022-09-01,AST-1041,CNC Lathe,1,2.0960656372854296,0.15,71.1,71.2,4.79,3.521,3.82,83.6,1770,15.69
2022-09-02,AST-1041,CNC Lathe,1,2.398913715116284,0.1,71.5,74.1,4.515,3.06,3.61,88.4,1783,14.82
2022-09-03,AST-1041,CNC Lathe,0,2.1012570271536264,0.0,68.6,68.4,4.696,3.733,3.81,70.6,1713,14.0
2022-09-04,AST-1041,CNC Lathe,0,1.769767563013356,0.0,68.7,68.8,4.407,2.938,3.89,74.4,1702,13.6
2022-09-05,AST-1041,CNC Lathe,1,2.2205985456318653,0.2,69.9,71.2,4.915,3.536,3.95,86.8,1824,17.67
2022-09-06,AST-1041,CNC Lathe,1,1.9177120833564734,0.15,69.9,72.6,4.622,3.57,3.75,78.8,1775,15.75
2022-09-07,AST-1041,CNC Lathe,1,2.5788154385070152,0.1,71.6,68.8,5.051,3.768,3.64,84.0,1813,15.14
2022-09-08,AST-1041,CNC Lathe,1,1.835746424333394,0.15,69.7,70.1,4.336,3.214,3.62,80.2,1806,15.41
2022-09-09,AST-1041,CNC Lathe,1,1.4824726326499236,0.15,68.7,68.9,4.284,2.977,3.8,82.5,1809,14.78
2022-09-10,AST-1041,CNC Lathe,0,2.265783922677228,0.0,69.8,67.9,4.39,3.29,3.62,73.3,1720,13.56
2022-09-11,AST-1041,CNC Lathe,0,2.3416799627726466,0.0,69.6,68.2,4.162,3.322,3.76,70.2,1683,13.53
2022-09-12,AST-1041,CNC Lathe,1,1.9414090930325392,0.15,70.5,72.0,4.302,3.231,3.66,81.8,1818,16.03
2022-09-13,AST-1041,CNC Lathe,1,1.6973761296448964,0.1,70.5,72.5,4.791,3.427,3.98,80.7,1790,15.65
2022-09-14,AST-1041,CNC Lathe,1,1.7486536353966848,0.2,69.6,71.0,4.679,3.26,3.67,84.4,1809,15.67
2022-09-15,AST-1041,CNC Lathe,1,1.6044336217062127,0.0,68.4,69.1,4.509,3.22,3.89,80.0,1787,16.79
2022-09-16,AST-1041,CNC Lathe,1,1.87700894524611,0.05,68.6,73.7,4.556,3.495,3.55,81.9,1794,14.86
2022-09-17,AST-1041,CNC Lathe,0,1.9356806463024632,0.0,66.4,67.4,4.35,3.331,3.85,69.1,1722,11.5
2022-09-18,AST-1041,CNC Lathe,0,2.3329820306893785,0.0,69.0,67.6,4.948,3.551,3.65,72.0,1737,12.2
2022-09-19,AST-1041,CNC Lathe,1,2.2998578799364435,0.15,70.0,68.0,4.525,2.951,3.64,86.4,1823,17.16
2022-09-20,AST-1041,CNC Lathe,1,3.099406278587852,0.1,68.6,71.2,6.604,5.037,4.16,76.2,1814,14.04
2022-09-21,AST-1041,CNC Lathe,1,1.534565219088228,0.15,66.4,71.9,4.896,3.493,3.86,85.3,1802,15.91
2022-09-22,AST-1041,CNC Lathe,1,1.6320221910685873,0.2,68.4,74.0,4.634,3.614,3.72,84.5,1802,15.2
2022-09-23,AST-1041,CNC Lathe,1,2.3073904196329473,0.2,71.4,68.4,5.213,3.759,4.2,85.7,1828,15.5
2022-09-24,AST-1041,CNC Lathe,0,1.759309790234396,0.0,68.0,70.9,4.428,3.124,3.69,73.7,1692,13.0
2022-09-25,AST-1041,CNC Lathe,0,3.5027565984719833,0.0,63.6,58.8,3.274,2.486,4.0,60.8,1738,11.62
2022-09-26,AST-1041,CNC Lathe,1,2.7719235678327063,0.05,64.3,63.5,3.808,3.328,3.56,82.2,1809,15.13
2022-09-27,AST-1041,CNC Lathe,2,2.777985498119989,0.15,67.0,62.1,10.077,7.708,3.67,86.3,1807,16.32
2022-09-28,AST-1041,CNC Lathe,1,1.8439530898519405,0.05,69.1,71.6,4.438,3.356,3.63,78.7,1806,14.84
2022-09-29,AST-1041,CNC Lathe,1,2.3842101286805435,0.2,70.7,72.2,4.938,3.776,3.68,89.4,1819,16.2
2022-09-30,AST-1041,CNC Lathe,1,2.672051000268982,0.15,72.7,70.4,4.851,3.288,3.73,85.6,1811,14.66
2022-10-01,AST-1041,CNC Lathe,0,2.4930639774621004,0.0,70.3,69.2,4.18,2.911,3.78,71.0,1685,11.89
2022-10-02,AST-1041,CNC Lathe,0,1.9541555034570972,0.0,67.6,66.4,4.192,2.642,3.99,66.0,1727,14.63
2022-10-03,AST-1041,CNC Lathe,1,2.1863699008362643,0.25,69.4,69.8,4.094,3.417,3.6,87.1,1814,17.3
2022-10-04,AST-1041,CNC Lathe,1,2.4803072708842087,0.15,69.8,70.1,4.889,3.972,3.72,88.0,1825,17.35
2022-10-05,AST-1041,CNC Lathe,1,2.1199021444340995,0.05,70.5,67.6,4.64,3.559,3.85,85.1,1827,15.2
2022-10-06,AST-1041,CNC Lathe,1,2.152381769303361,0.0,69.7,71.6,4.666,3.526,3.51,85.1,1827,15.75
2022-10-07,AST-1041,CNC Lathe,1,1.7612655029752664,0.15,69.4,72.1,4.286,2.904,3.61,85.2,1772,15.11
2022-10-08,AST-1041,CNC Lathe,0,2.759996286561908,0.0,69.6,66.3,4.192,3.1,3.84,65.0,1718,10.97
2022-10-09,AST-1041,CNC Lathe,0,1.9547579313388517,0.0,67.9,68.2,4.378,3.642,3.92,67.5,1736,12.01
2022-10-10,AST-1041,CNC Lathe,1,2.4716951441390136,0.15,72.4,69.7,4.525,3.42,3.97,83.7,1828,16.55
2022-10-11,AST-1041,CNC Lathe,1,1.9468249906114672,0.1,69.9,70.9,4.746,3.447,3.69,85.6,1803,16.51
2022-10-12,AST-1041,CNC Lathe,1,2.6877694275141524,0.15,72.2,69.7,4.889,3.315,3.63,87.8,1825,15.46
2022-10-13,AST-1041,CNC Lathe,1,2.4850628588608608,0.0,69.7,68.3,5.225,4.195,3.69,80.6,1823,14.65
2022-10-14,AST-1041,CNC Lathe,1,2.030333583866595,0.15,70.8,71.7,4.693,3.506,3.8,83.8,1770,16.11
2022-10-15,AST-1041,CNC Lathe,0,1.7012283386735314,0.0,67.7,68.4,4.85,3.286,3.79,73.2,1733,13.08
2022-10-16,AST-1041,CNC Lathe,0,1.645771354289089,0.0,66.7,70.3,4.271,3.018,3.79,65.4,1718,12.16
2022-10-17,AST-1041,CNC Lathe,2,2.5730208789457807,0.1,69.9,69.7,8.541,6.151,3.79,81.4,1804,15.38
2022-10-18,AST-1041,CNC Lathe,1,2.072485201993261,0.1,70.9,68.8,4.627,3.444,3.81,85.0,1780,16.03
2022-10-19,AST-1041,CNC Lathe,1,2.0524676949389993,0.1,69.9,72.4,4.343,3.299,3.6,87.2,1826,16.34
2022-10-20,AST-1041,CNC Lathe,1,1.7034350418209723,0.1,68.0,71.0,4.712,3.433,3.63,84.3,1788,15.07
2022-10-21,AST-1041,CNC Lathe,1,1.736601680987558,0.15,68.4,71.9,4.569,3.582,3.72,88.9,1795,16.01
2022-10-22,AST-1041,CNC Lathe,0,1.983245936548301,0.0,66.5,69.8,4.062,3.062,3.38,71.0,1698,12.23
2022-10-23,AST-1041,CNC Lathe,0,2.261688744462739,0.0,66.1,67.1,4.984,3.951,3.74,70.9,1739,11.88
2022-10-24,AST-1041,CNC Lathe,1,2.050053983839279,0.15,69.8,70.1,4.6,3.378,3.53,86.2,1799,15.86
2022-10-25,AST-1041,CNC Lathe,1,2.992220574665341,0.15,71.7,71.0,4.4,3.909,3.76,92.4,1776,17.75
2022-10-26,AST-1041,CNC Lathe,1,2.208657493836763,0.1,69.4,68.0,4.929,3.583,3.69,83.6,1770,14.35
2022-10-27,AST-1041,CNC Lathe,1,2.079207292021664,0.2,66.1,68.5,4.447,3.155,3.75,77.3,1829,14.51
2022-10-28,AST-1041,CNC Lathe,1,2.4602836492227285,0.15,69.8,72.8,5.054,3.585,3.62,89.9,1784,17.26
2022-10-29,AST-1041,CNC Lathe,0,2.3666865468536065,0.0,67.5,67.6,4.317,3.196,3.74,66.4,1727,10.81
2022-10-30,AST-1041,CNC Lathe,0,2.821190766548865,0.0,70.3,65.5,4.39,2.949,3.77,68.4,1681,12.43
2022-10-31,AST-1041,CNC Lathe,1,2.5327798734366143,0.2,68.1,68.3,4.858,3.702,3.67,88.9,1824,17.75
2022-11-01,AST-1041,CNC Lathe,1,1.6182851807483087,0.1,68.4,71.6,4.798,3.218,3.77,78.7,1809,14.99
2022-11-02,AST-1041,CNC Lathe,1,2.6617857087848336,0.15,71.0,69.1,4.858,3.676,3.77,79.9,1783,13.28
2022-11-03,AST-1041,CNC Lathe,1,2.028357656677574,0.15,69.3,68.1,4.629,3.202,3.68,78.7,1824,15.08
2022-11-04,AST-1041,CNC Lathe,1,2.130617392826952,0.15,69.7,69.0,4.819,3.538,3.63,81.5,1788,14.48
2022-11-05,AST-1041,CNC Lathe,0,2.2009884894900096,0.0,68.0,65.4,4.73,3.669,3.84,69.5,1740,13.42
2022-11-06,AST-1041,CNC Lathe,0,1.9636803344204707,0.0,68.2,69.8,4.598,3.91,3.88,69.8,1716,12.37
2022-11-07,AST-1041,CNC Lathe,1,2.1840231635136256,0.25,70.3,69.4,4.698,3.308,3.51,85.2,1797,15.73
2022-11-08,AST-1041,CNC Lathe,1,1.5097200518338403,0.05,67.8,71.1,4.302,3.197,3.94,79.3,1773,14.24
2022-11-09,AST-1041,CNC Lathe,2,2.1141328237664436,0.25,69.5,68.7,12.336,9.107,3.94,76.2,1785,14.1
2022-11-10,AST-1041,CNC Lathe,1,1.3863717521512666,0.15,67.6,72.0,4.737,3.379,3.89,84.5,1773,15.17
2022-11-11,AST-1041,CNC Lathe,1,1.6453988020528019,0.2,69.4,69.9,4.602,3.309,3.82,82.6,1822,15.11
2022-11-12,AST-1041,CNC Lathe,0,2.317891542964464,0.0,67.9,68.8,4.87,3.817,3.93,69.6,1686,11.94
2022-11-13,AST-1041,CNC Lathe,0,1.587377546057622,0.0,67.0,68.7,4.204,3.056,4.16,70.5,1686,13.43
2022-11-14,AST-1041,CNC Lathe,1,2.2318325641053156,0.1,69.2,70.7,5.145,4.308,3.69,84.8,1777,15.82
2022-11-15,AST-1041,CNC Lathe,1,2.1739558285361733,0.05,68.6,70.6,4.755,3.649,3.53,86.9,1829,14.79
2022-11-16,AST-1041,CNC Lathe,1,2.177388014211253,0.15,67.9,69.5,4.818,3.412,3.5,85.1,1829,16.53
2022-11-17,AST-1041,CNC Lathe,1,1.3257833069091138,0.1,68.8,72.8,4.654,3.417,3.97,86.1,1813,15.79
2022-11-18,AST-1041,CNC Lathe,1,1.2735982297918478,0.3,67.5,67.9,4.285,3.053,4.06,81.8,1774,15.26
2022-11-19,AST-1041,CNC Lathe,0,2.0855069301125466,0.0,67.7,67.1,4.494,3.531,3.69,67.4,1710,13.08
2022-11-20,AST-1041,CNC Lathe,0,1.7274349632019026,0.0,66.1,67.3,4.629,3.144,3.72,68.7,1737,12.97
2022-11-21,AST-1041,CNC Lathe,1,2.309909047587721,0.25,70.1,70.6,4.937,3.434,3.64,87.1,1775,17.05
2022-11-22,AST-1041,CNC Lathe,1,1.43882489783133,0.15,67.4,68.7,4.668,3.383,3.96,82.9,1818,15.1
2022-11-23,AST-1041,CNC Lathe,1,2.045893065798537,0.15,68.4,70.3,4.209,3.293,3.51,86.1,1771,16.75
2022-11-24,AST-1041,CNC Lathe,1,2.008672214087527,0.2,68.1,69.2,4.339,3.501,3.47,83.3,1819,15.52
2022-11-25,AST-1041,CNC Lathe,2,2.145530593878689,0.3,70.4,67.1,9.542,7.432,4.08,83.9,1803,15.92
2022-11-26,AST-1041,CNC Lathe,0,1.6403590261339904,0.0,67.9,67.5,4.304,3.334,3.88,70.9,1734,13.44
2022-11-27,AST-1041,CNC Lathe,0,2.787114547181573,0.0,66.3,64.4,4.816,3.595,3.9,61.0,1705,12.28
2022-11-28,AST-1041,CNC Lathe,1,1.9795067025883912,0.1,69.0,66.2,4.451,3.497,3.8,79.7,1817,15.33
2022-11-29,AST-1041,CNC Lathe,1,1.933186537760094,0.1,65.7,68.9,4.632,3.245,3.9,79.1,1821,14.28
2022-11-30,AST-1041,CNC Lathe,0,2.264838043327232,0.05,67.9,68.9,4.799,3.23,3.6,76.1,1789,13.57
2022-12-01,AST-1041,CNC Lathe,1,2.127389322553283,0.25,70.9,69.8,4.508,3.468,3.67,81.9,1809,15.11
2022-12-02,AST-1041,CNC Lathe,1,1.9260194521763125,0.1,69.1,70.6,5.172,3.678,3.71,86.9,1798,15.47
2022-12-03,AST-1041,CNC Lathe,0,2.8047429101839314,0.0,67.1,63.9,4.555,3.403,3.49,67.0,1706,11.55
2022-12-04,AST-1041,CNC Lathe,0,2.6220637669176723,0.0,67.8,65.0,4.672,3.528,3.78,68.7,1728,11.01
2022-12-05,AST-1041,CNC Lathe,1,2.139735589684083,0.2,70.1,72.9,4.723,3.592,3.61,88.1,1783,15.06
2022-12-06,AST-1041,CNC Lathe,1,2.772386944082598,0.15,66.7,68.4,4.966,3.912,3.61,88.9,1777,18.04
2022-12-07,AST-1041,CNC Lathe,1,2.06205742887156,0.1,66.6,70.2,5.138,4.02,3.67,84.0,1799,15.02
2022-12-08,AST-1041,CNC Lathe,1,2.7886056496138547,0.2,69.3,68.9,4.771,3.617,3.5,89.0,1820,17.99
2022-12-09,AST-1041,CNC Lathe,1,2.283394350350323,0.25,67.7,69.4,5.184,3.8,3.46,84.6,1779,15.97
2022-12-10,AST-1041,CNC Lathe,0,2.4654260904235805,0.0,68.2,65.4,4.365,3.296,3.85,65.1,1700,12.0
2022-12-11,AST-1041,CNC Lathe,0,2.409554814635583,0.0,66.3,67.3,4.72,3.421,3.78,65.9,1720,11.0
2022-12-12,AST-1041,CNC Lathe,1,2.228572414163469,0.25,65.6,68.6,4.81,3.568,3.62,79.1,1799,14.63
2022-12-13,AST-1041,CNC Lathe,1,1.8986440136405265,0.25,66.6,68.0,4.447,3.859,3.82,81.2,1806,16.53
2022-12-14,AST-1041,CNC Lathe,1,2.2709815925049415,0.1,65.0,67.4,4.79,3.629,3.73,83.0,1802,16.6
2022-12-15,AST-1041,CNC Lathe,1,2.028380831735648,0.2,68.4,69.9,4.788,3.681,3.62,87.1,1819,16.33
2022-12-16,AST-1041,CNC Lathe,1,2.578403257681953,0.1,68.7,68.2,4.612,3.318,3.3,90.3,1823,15.78
2022-12-17,AST-1041,CNC Lathe,0,2.6942752495085966,0.0,65.7,66.6,4.59,3.647,3.93,63.2,1707,10.92
2022-12-18,AST-1041,CNC Lathe,0,2.045697465646027,0.0,68.1,70.8,4.613,3.612,3.64,69.4,1706,12.15
2022-12-19,AST-1041,CNC Lathe,1,1.6934707478481088,0.25,69.3,70.5,4.694,3.674,3.83,80.6,1786,15.94
2022-12-20,AST-1041,CNC Lathe,1,2.1293335859031814,0.25,68.2,70.3,4.759,3.613,3.59,85.9,1797,17.2
2022-12-21,AST-1041,CNC Lathe,1,2.0701268908609793,0.2,65.6,68.8,4.729,3.754,3.7,83.8,1821,15.66
2022-12-22,AST-1041,CNC Lathe,1,2.1953919782397073,0.05,68.3,65.1,4.589,3.696,4.0,77.9,1800,14.16
2022-12-23,AST-1041,CNC Lathe,1,2.3512611630315763,0.35,69.1,67.4,4.833,3.681,3.76,87.5,1812,17.43
2022-12-24,AST-1041,CNC Lathe,0,3.422449946308357,0.0,61.8,60.6,3.486,2.592,4.0,65.9,1705,11.41
2022-12-25,AST-1041,CNC Lathe,0,3.880204044110804,0.0,61.2,58.6,4.606,3.633,3.88,66.1,1723,12.28
2022-12-26,AST-1041,CNC Lathe,1,3.8969750873038893,0.25,60.3,62.2,2.93,2.017,3.88,80.5,1813,15.27
2022-12-27,AST-1041,CNC Lathe,1,2.2903537541733097,0.15,70.2,68.3,4.589,3.298,3.52,82.0,1802,14.48
2022-12-28,AST-1041,CNC Lathe,1,1.999339162176432,0.1,67.0,67.5,4.655,3.48,3.67,85.8,1827,15.36
2022-12-29,AST-1041,CNC Lathe,1,2.1959510488111618,0.25,68.8,66.9,5.266,3.601,3.72,83.6,1823,14.9
2022-12-30,AST-1041,CNC Lathe,1,1.8390667166720656,0.15,66.0,68.9,4.448,3.502,3.9,85.4,1779,16.94
2022-12-31,AST-1041,CNC Lathe,0,2.370133458626458,0.0,65.3,65.2,4.692,3.326,3.75,69.3,1693,14.35
2023-01-01,AST-1041,CNC Lathe,0,2.4145538554468287,0.0,64.7,62.8,4.689,3.422,3.87,72.6,1738,13.53
2023-01-02,AST-1041,CNC Lathe,1,2.769531062452722,0.25,63.6,64.3,4.836,3.584,3.8,83.1,1794,15.15
2023-01-03,AST-1041,CNC Lathe,1,2.550855711728993,0.15,64.6,65.7,5.015,3.769,4.0,79.1,1788,14.15
2023-01-04,AST-1041,CNC Lathe,1,2.6986801640256677,0.1,64.8,65.9,5.117,3.769,3.65,88.0,1818,16.28
2023-01-05,AST-1041,CNC Lathe,1,2.484062446636399,0.15,63.9,65.3,4.643,3.469,3.89,83.1,1806,14.93
2023-01-06,AST-1041,CNC Lathe,1,2.564383502069333,0.05,66.2,67.2,4.866,3.637,3.41,88.2,1778,16.23
2023-01-07,AST-1041,CNC Lathe,0,2.981744810860329,0.0,62.4,63.3,4.126,3.005,3.59,69.3,1685,13.16
2023-01-08,AST-1041,CNC Lathe,0,3.6262070055335798,0.0,60.4,62.9,4.596,3.292,3.49,67.5,1729,12.17
2023-01-09,AST-1041,CNC Lathe,1,2.5766716722676617,0.25,63.4,66.7,4.589,3.658,3.84,85.5,1816,15.66
2023-01-10,AST-1041,CNC Lathe,1,2.309626522265403,0.1,65.6,67.9,4.809,3.186,3.71,91.1,1791,16.7
2023-01-11,AST-1041,CNC Lathe,1,2.437965310876605,0.15,65.5,66.7,4.44,3.289,3.73,91.5,1822,16.68
2023-01-12,AST-1041,CNC Lathe,1,3.080603501345744,0.2,62.5,66.0,4.879,3.566,3.64,84.5,1777,15.28
2023-01-13,AST-1041,CNC Lathe,1,2.8226570802216733,0.1,63.6,64.8,4.358,3.353,3.65,84.8,1823,16.3
2023-01-14,AST-1041,CNC Lathe,0,3.1143762377396476,0.0,62.5,62.8,4.664,3.207,3.81,71.8,1684,11.86
2023-01-15,AST-1041,CNC Lathe,0,2.741874492580442,0.0,62.1,64.2,4.24,3.08,4.05,65.0,1718,13.29
2023-01-16,AST-1041,CNC Lathe,2,2.689247039527868,0.1,62.9,66.8,9.989,7.471,3.98,85.4,1821,15.91
2023-01-17,AST-1041,CNC Lathe,1,2.6476192943932326,0.25,63.7,66.7,5.067,4.014,3.87,84.2,1807,16.06
2023-01-18,AST-1041,CNC Lathe,1,2.6708083946400363,0.05,63.8,66.6,4.94,3.771,3.77,85.4,1817,16.37
2023-01-19,AST-1041,CNC Lathe,1,2.238538997157598,0.15,65.2,65.7,5.033,3.538,4.0,81.4,1790,14.48
2023-01-20,AST-1041,CNC Lathe,0,2.6247883176427975,0.1,65.0,66.3,5.105,3.731,3.79,78.7,1787,13.83
2023-01-21,AST-1041,CNC Lathe,0,3.7140633178057976,0.0,62.1,64.0,4.307,3.407,3.77,60.7,1696,10.41
2023-01-22,AST-1041,CNC Lathe,0,3.2909969817775866,0.0,62.2,64.5,4.916,3.447,3.81,64.1,1687,11.66
2023-01-23,AST-1041,CNC Lathe,1,2.3733067931807756,0.2,64.7,65.8,4.398,3.283,3.63,82.7,1786,15.85
2023-01-24,AST-1041,CNC Lathe,1,2.571905691973944,0.15,63.6,68.1,4.959,3.717,3.74,83.2,1785,14.93
2023-01-25,AST-1041,CNC Lathe,1,3.090190104217236,0.05,64.1,67.6,4.743,3.48,3.44,91.0,1816,17.33
2023-01-26,AST-1041,CNC Lathe,1,2.572134845874149,0.1,64.1,67.8,4.6,3.989,3.82,88.1,1782,14.41
2023-01-27,AST-1041,CNC Lathe,1,2.601198534157677,0.05,63.7,66.2,4.9,3.593,3.89,80.9,1780,14.66
2023-01-28,AST-1041,CNC Lathe,0,2.8533821368059784,0.0,62.0,64.4,4.843,3.723,4.04,69.2,1724,13.74
2023-01-29,AST-1041,CNC Lathe,0,3.0534273573945567,0.0,63.3,62.6,4.805,3.451,3.59,66.6,1712,12.18
2023-01-30,AST-1041,CNC Lathe,1,1.9045518700364268,0.15,65.7,67.3,4.831,3.729,4.05,83.3,1783,14.74
2023-01-31,AST-1041,CNC Lathe,1,2.841195329413565,0.15,63.1,70.7,4.831,3.797,3.5,84.9,1813,15.18
2023-02-01,AST-1041,CNC Lathe,1,2.841632082976857,0.2,65.2,66.2,4.949,3.594,3.52,86.4,1783,13.57
2023-02-02,AST-1041,CNC Lathe,1,2.5403641725268726,0.1,64.6,66.4,4.853,3.629,3.67,83.1,1817,14.56
2023-02-03,AST-1041,CNC Lathe,1,2.3897931723149917,0.35,65.8,66.4,4.973,3.55,3.87,88.0,1771,17.12
2023-02-04,AST-1041,CNC Lathe,0,3.1189342219129923,0.0,63.1,62.7,4.601,3.222,3.86,64.0,1715,11.37
2023-02-05,AST-1041,CNC Lathe,0,2.9009688395992645,0.0,61.8,66.4,4.81,3.815,3.79,68.0,1716,12.21
2023-02-06,AST-1041,CNC Lathe,2,3.068568512595791,0.2,64.6,66.9,11.605,8.593,3.44,93.4,1792,15.41
2023-02-07,AST-1041,CNC Lathe,1,2.5078937744562815,0.15,65.3,66.0,4.772,3.097,3.52,85.0,1812,14.43
2023-02-08,AST-1041,CNC Lathe,1,2.511718204852379,0.2,67.0,65.0,4.511,3.736,3.81,89.3,1793,17.47
2023-02-09,AST-1041,CNC Lathe,1,2.9129027887879366,0.2,62.6,65.5,4.87,3.492,3.86,84.6,1809,16.14
2023-02-10,AST-1041,CNC Lathe,1,2.450309067494658,0.0,65.9,64.4,5.233,3.876,3.91,86.3,1783,14.93
2023-02-11,AST-1041,CNC Lathe,0,2.3007029303842987,0.0,65.1,65.2,4.483,3.69,3.89,67.8,1714,12.04
2023-02-12,AST-1041,CNC Lathe,0,2.417172367110474,0.0,63.5,68.4,4.629,3.444,3.43,67.4,1726,12.45
2023-02-13,AST-1041,CNC Lathe,1,2.6311078078963384,0.15,65.8,65.8,4.957,3.685,3.61,81.5,1828,14.13
2023-02-14,AST-1041,CNC Lathe,1,3.8258831188238944,0.1,64.7,64.5,7.118,5.093,3.78,85.8,1791,14.27
2023-02-15,AST-1041,CNC Lathe,1,2.040539241882675,0.1,65.0,67.7,4.636,3.15,3.75,81.3,1798,14.91
2023-02-16,AST-1041,CNC Lathe,1,2.8192852762588876,0.25,63.8,66.1,4.922,3.658,3.61,86.6,1799,16.48
2023-02-17,AST-1041,CNC Lathe,1,2.868448643345784,0.15,63.1,69.4,4.125,3.166,3.5,88.1,1822,16.77
2023-02-18,AST-1041,CNC Lathe,0,2.0584807112612866,0.0,65.2,64.2,4.381,3.347,3.97,69.3,1738,13.52
2023-02-19,AST-1041,CNC Lathe,0,3.136834032486235,0.0,62.7,63.4,4.873,3.559,3.9,67.0,1719,11.15
2023-02-20,AST-1041,CNC Lathe,1,2.3128968592753245,0.15,65.3,66.9,5.076,3.811,3.79,85.9,1820,15.93
